item_id,revenue,store_id,transaction_id,discount_code,customer_id,item_category,quantity,payment_method,timestamp,unit_price
ITEM00484;1000.65;S013;095MNSY5FSGA;;rb39us6q;Toys;3;Mobile;2024-12-07 22:58:22;333.55
ITEM00749,213.84,S003,TYZJPIYFA5MK,,0xtxoqdv,Groceries,2,Cash,2024-12-07 04:45:21,106.92
ITEM00800,2183.30,S007,38X7YYEL7S4A,,dzxa7clw,Sports,5,Card,2024-12-07 03:21:18,436.66
ITEM00694,255.10,S019,LW3S1YDZG4P7,,rtjcpfka,Home,5,Mobile,2024-12-07 06:45:51,51.02
ITEM00385,894.48,S012,XW7DS7K25PNV,,8f66b9yn,Electronics,4,Mobile,2024-12-07 06:57:23,223.62
ITEM00925,383.67,S008,MGY1EC89S334,,xgcob80l,Home,1,Transfer,2024-12-07 16:36:45,383.67
ITEM00686,1137.80,S003,18FCSOR34CUH,,e4p6ihc4,Toys,5,Transfer,2024-12-07 14:31:14,227.56
ITEM00827,318.06,S010,660NFFRTXS6Y,,sf3r2vou,Sports,2,Card,2024-12-07 16:53:32,159.03
ITEM00151,179.00,S014,05KSJPJXUDV6,,6xvvs23h,Groceries,4,Cash,07-12-24 07:17,44.75
ITEM00889,748.02,S001,BURI0PRCPH39,,rwvk7i8y,Sports,2,Card,2024/12/07 08:49:22,374.01
ITEM00553,1334.88,S003,A7G315BDP4RE,,5bf3kscn,Sports,3,Card,2024-12-07T03:01:01,444.96
ITEM00501,450.24,S009,MQO17I4AD8R9,,v6qggy2c,Toys,2,Transfer,2024/12/07 18:58:07,225.12
ITEM00114,980.67,S001,QWRWNIE7YVL5,,b3db29oh,Toys,3,Transfer,2024-12-07 20:06:26,326.89
ITEM00811,551.96,S015,DUJIZTLKW3QK,,wu0xd5s9,Groceries,2,Mobile,07-12-24 12:35,275.98
ITEM00539,965.08,S003,V3GY0YNOYAPE,,dm6int2t,Toys,2,Transfer,2024-12-07 14:38:13,482.54
ITEM00025,208.58,S007,XM49RXGD8ATJ,,9zvit24p,Sports,1,Mobile,2024-12-07 19:39:31,208.58
ITEM00430,7.70,S004,Y0RSG5U3HAXW,,b3gll6bw,Groceries,1,Cash,2024-12-07 15:43:48,7.70
ITEM00059,1753.28,S019,RCGB077NXDT7,,7v1femj2,Sports,4,Transfer,2024/12/07 00:25:49,438.32
ITEM00245,914.91,S007,YHXDGK2FSWHY,,960ajxz8,Clothing,3,Card,12/07/2024 02:33PM,304.97
ITEM00313,1801.16,S014,5AWSEB06ZA0U,,9hwgiyqk,Home,4,Card,2024-12-07 13:51:59,450.29
ITEM00952,339.75,S008,S8BH95HHZLPL,,62ei9xr1,Home,1,Cash,2024-12-07T08:51:33,339.75
ITEM00132,1021.62,S015,Q8O5M4AJX32A,,7qwqev0a,Toys,3,Card,2024-12-07 08:36:09,340.54
ITEM00647,124.71,S018,6AGIWZ9U2OP4,,6m97x1ph,Toys,3,Transfer,2024/12/07 20:41:22,41.57
ITEM00297,162.62,S002,V2KGGHKHE15I,,wng1vyu5,Sports,2,Card,12/07/2024 02:13AM,81.31

ITEM00372,930.42,S001,WLQIPN9JTIUJ,,clckdvuz,Toys,2,Transfer,2024-12-07T08:24:37,465.21
ITEM00228,923.00,S017,ZH7D7J8G5ATW,,gtmc1bkd,Groceries,5,Cash,2024-12-07 13:21:20,184.60
ITEM00376,2224.20,S015,ZZ5NUOTRB5EE,,0t5tk2yn,Sports,5,Cash,2024-12-07 00:32:36,444.84
ITEM00980,734.26,S010,CUY6TIWHZNFJ,,nexxe3ix,Toys,2,Transfer,07-12-24 15:45,367.13
ITEM00058,267.68,S008,KYK7YQ5UJ5KD,,7rypzlvc,Toys,4,Transfer,2024-12-07 11:28:54,66.92
ITEM00521,77.59,S005,S7B061DPKB11,,ct78kkwl,Toys,1,Cash,12/07/2024 12:59PM,77.59
ITEM00760,395.43,S004,ZG9GFO8PWIU2,,3yupsf2x,Groceries,3,Transfer,12/07/2024 05:15PM,131.81
ITEM00636,646.68,S004,QZVYUIU3XMVQ,,kse0aphw,Toys,3,Card,07-12-24 02:55,215.56
ITEM00402,1426.20,S010,FO1ZFNSIC80H,,zwgyf3bl,Clothing,3,Cash,2024-12-07 01:43:31,475.40
ITEM00832,1065.84,S003,O0KX7FM7DEYC,,m48m22jl,Home,3,Card,2024-12-07 09:48:53,355.28
ITEM00674,346.62,S010,C7NY6V9MCJ1M,,kksm55ec,Clothing,2,Card,07-12-24 22:36,N/A
ITEM00990,2081.55,S015,OFOWR4B2EGIC,,108dcnk4,Sports,5,Card,2024-12-07 23:48:57,416.31
ITEM00095,64.95,S003,FQEGBYKAQB6J,,e93zmxo4,Groceries,5,Mobile,2024-12-07 12:47:32,12.99
ITEM00396,423.90,S006,TO9NXXKLUA07,,3vu2t8qc,Sports,2,Mobile,2024-12-07 18:51:11,211.95
ITEM00901,915.32,S011,OMK8I8DF70P2,,6ux4kuvd,Groceries,2,Card,2024-12-07 11:16:16,457.66
ITEM00328,227.24,S007,RVO9MAWOBPKA,,pzd8n0ob,Toys,2,Mobile,12/07/2024 01:05AM,113.62
ITEM00665,1038.40,S018,MRBU5MPJKC9S,,1mfihtc4,Clothing,5,Card,2024-12-07 04:43:34,207.68
ITEM00413,959.64,S012,VUK1TDBODLV0,,ajpq5pc7,Electronics,4,Transfer,2024-12-07 01:01:02,239.91
ITEM00638,557.26,S017,2CGBDKZVENMA,,y7joa9wa,Clothing,2,Card,2024-12-07 21:55:23,278.63
ITEM00342,896.24,S005,SF1F4TZGNQLR,,1lx84wtf,Groceries,2,Card,12/07/2024 04:55PM,448.12
ITEM00135,722.44,S017,12RR05T2QGAW,,opemstnp,Electronics,4,Cash,12/07/2024 07:40AM,180.61
ITEM00210,1905.15,S010,9O4XPCZ07AHC,,d4c8a1yh,Groceries,5,Cash,2024-12-07 23:35:49,381.03
ITEM00793,1032.21,S015,L6KGLC669PSH,,gmysezvz,Groceries,3,Card,2024-12-07 14:11:56,344.07
ITEM00248,226.71,S001,YO3GYB1GUUJ2,,0uszskzk,Groceries,3,Transfer,12/07/2024 02:30AM,75.57
ITEM00051,745.98,S017,LIXLMC7U1MVZ,,ttmdbziv,Toys,3,Card,2024-12-07 05:50:31,248.66
ITEM00517,733.24,S006,X4QXK2DJFKH9,,536h4vjx,Groceries,2,Transfer,12/07/2024 12:21PM,366.62
ITEM00970,900.50,S007,B9O1N4WJY1I1,,o4qfacpr,Groceries,5,Transfer,07-12-24 20:48,180.10
ITEM00282,1501.85,S003,HGH3D6G79QZ2,,t4mutkba,Groceries,5,Mobile,2024-12-07 04:28:31,300.37
ITEM00044,343.40,S008,LSSLQ99AF38Q,,hy2a9p94,Home,2,Card,2024-12-07 22:55:35,171.70
ITEM00267,1837.00,S003,X3OB6IRWNSLA,,u1h8g62o,Groceries,5,Cash,2024-12-07 10:31:05,367.40
ITEM00331,258.39,S001,LBVCR7ZUA8QZ,,73lcy2xb,Electronics,3,Cash,2024-12-07 14:34:39,86.13
ITEM00329,200.82,S016,U3OALKA91AP0,,h425icd0,Clothing,2,Mobile,2024-12-07 22:27:12,100.41
ITEM00015,2157.25,S014,F3SVQAPFKJMO,,btkrlez2,Clothing,5,Transfer,2024-12-07 02:59:56,431.45
ITEM00818,1273.68,S002,IIV54D0MLKTO,,wswoqm46,Clothing,4,Mobile,12/07/2024 09:02PM,318.42
ITEM00325,788.74,S009,ABPT2AH3SMFE,,546fn9hf,Toys,2,Transfer,2024-12-07 20:51:36,394.37
ITEM00682,349.56,S010,12BE2LI51VOG,,xrrrhmgm,Toys,4,Transfer,07-12-24 06:33,87.39
ITEM00589,1793.92,S009,F4O7VMR32KX0,,lzr0ffcw,Electronics,4,Mobile,2024-12-07 11:45:03,448.48
ITEM00895,808.76,S003,7X55PCAJ1T3A,,en6q2g9o,Electronics,4,Card,2024-12-07 20:02:22,202.19
ITEM00549,626.58,S012,0K26BPLQ9SDL,,rn86ellz,Groceries,-1,Mobile,2024-12-07 22:42:03,313.29
ITEM00035,3.26,S010,G9QHOAKGII1D,,rhuhkary,Home,2,Cash,12/07/2024 04:52AM,1.63
ITEM00779,27.20,S012,AZDJBH79IHNB,,hc41o5og,Electronics,4,Mobile,2024-12-07 17:13:50,6.80
ITEM00691,720.36,S009,EIADNCCB2HPU,,0krnl1os,Home,4,Cash,2024-12-07 05:44:22,180.09
ITEM00705,189.02,S001,3C36F5A83UDQ,,4q8evos8,Groceries,2,Card,2024-12-07 02:55:01,94.51
ITEM00893,875.96,S016,FZR0K0LMNQH5,,kth72e82,Groceries,4,Card,2024-12-07T12:13:47,218.99
ITEM00043,1717.70,S019,MJJQGFJ2DZKW,,7nrb0mjk,Home,5,Mobile,2024-12-07 03:03:04,343.54
ITEM00072,575.84,S002,I3PD1JGUOIQ6,,ygfp8pmj,Clothing,2,Cash,2024-12-07 21:48:39,287.92
ITEM00205,44.45,S016,71RKGIUS981G,,w405d3ni,Home,1,Cash,2024-12-07 12:46:01,44.45
ITEM00770,1911.84,S017,J40UGRT1ERK3,,efcyxmt3,Toys,4,Transfer,12/07/2024 09:13AM,477.96
ITEM00297,451.62,S016,ZFW3BWEEEC68,,tx2ikbe0,Sports,2,Mobile,2024-12-07 01:13:19,225.81
ITEM00596,65.07,S002,RI41CCY8PUSC,,p58co9bj,Toys,1,Mobile,2024-12-07 16:26:14,65.07
ITEM00228,2449.15,S013,31TKWLXKCJWS,,u9kdp5ro,Groceries,5,Mobile,2024/12/07 10:36:36,489.83
ITEM00085,2464.30,S001,0TPZK3GMG5WA,,g74l8osd,Clothing,5,Mobile,2024-12-07 12:05:03,492.86
ITEM00197,354.86,S016,J7SJOM2Q2C07,,9ad5y2pv,Clothing,1,Card,2024-12-07 13:37:23,354.86
ITEM00822,1738.00,S012,2292A5GWMI5W,,8xlck8o8,Groceries,5,Card,2024-12-07 21:45:12,347.60
ITEM00570,159.09,S009,LD2PZ2LX6EWK,,n8uh2md7,Home,1,Mobile,2024-12-07 04:59:31,159.09
ITEM00510,290.82,S001,35V2A0JQ9Q7F,,k98y27br,Toys,3,Cash,2024/12/07 22:36:20,96.94
ITEM00052,474.96,S003,D9SQMJN6O6XY,,13vjuxe0,Groceries,4,Card,12/07/2024 04:02AM,118.74
ITEM00104,114.28,S014,3N52IID7RUTF,,anxylihc,Toys,2,Mobile,2024/12/07 21:35:32,57.14
ITEM00586,380.40,S019,V0S2OMCJ67OP,,lmcbuoe8,Electronics,2,Transfer,12/07/2024 01:52PM,190.20
ITEM00941,19.89,S009,2OC8I0PLKB0U,,s1j4vf28,Toys,3,Mobile,12/07/2024 02:09AM,6.63
ITEM00632,800.04,S016,SULTAGAWPOHZ,,eyrehkx6,Home,3,Mobile,12/07/2024 01:36PM,266.68
ITEM00270,288.96,S020,7WQIMOWPNM7C,,iro3nhss,Toys,2,Card,2024-12-07 03:46:34,144.48
ITEM00537,306.68,S020,2MGLKEMHLWW4,,mg1awzvw,Electronics,4,Transfer,2024-12-07 18:42:10,76.67
ITEM00246,$353.0,S015,T0U1M8O5Q76E,,mqp8eicf,Home,1,Mobile,2024-12-07 12:47:43,$353.0
ITEM00250,560.06,S010,LYWLZHCJOJZ5,,5cvtz4pb,Toys,2,Cash,2024-12-07T00:14:03,280.03
ITEM00419,265.84,S008,N375BMGUHQUS,,pe5o86tx,Toys,2,Cash,07-12-24 08:01,132.92
ITEM00950,834.96,S006,DKEZH36XLBHW,,78s88ert,Toys,3,Transfer,2024/12/07 10:57:24,278.32
ITEM00429,115.74,S010,BZZ0Q4Q496US,,w6phk0vx,Toys,1,Card,2024-12-07 03:38:43,115.74
ITEM00217,31.76,S019,B6FCT6E37TD5,,h89uhly1,Groceries,2,Mobile,2024-12-07 08:16:11,15.88
,496.10,S001,0E6DO3ULZ8DA,DISC10,a9z1xed6,Electronics,5,Transfer,2024-12-07 02:34:22,99.22
ITEM00686,152.72,S014,SC63GN3JKT1C,,3aw706n3,Electronics,1,Transfer,12/07/2024 03:16PM,152.72
ITEM00913,254.20,S020,CIGHDVV6SFFN,,3g4fjq61,Sports,2,Mobile,2024-12-07 14:37:00,127.10
ITEM00042,210.88,S010,6FY6P0HTZY5I,,xm9kpj58,Electronics,1,Card,07-12-24 19:06,210.88
ITEM00112,1339.88,S011,QNCF06LHU9HN,,ac3whuja,Home,4,Card,2024-12-07 15:51:09,334.97
ITEM00768,139.86,S011,YILN8NPA25BP,,aoo7l4cq,Home,2,Transfer,2024-12-07 20:00:09,69.93
ITEM00851,2479.45,S004,URVI8PJ6NK9F,,zpr38u4s,Sports,5,Card,2024-12-07 14:39:54,495.89
ITEM00321,1084.00,S019,54RE6HDE8OM9,,t9b0lqcj,Toys,5,Transfer,2024-12-07 10:24:11,216.80
ITEM00879,477.80,S015,UTSBC23I4S41,,r012x3nc,Toys,2,Cash,07-12-24 19:01,238.90
ITEM00212,1081.11,S017,MIGFIE5D6KO8,,6w3cjhtx,Clothing,3,Cash,07-12-24 18:57,360.37
ITEM00492,359.82,S019,CS1OZFSRAZZX,,coix0bfi,Sports,1,Mobile,2024-12-07 10:35:34,359.82
ITEM00771,261.50,S017,3RA7GEVW02ID,,x318nc6f,Home,1,Mobile,2024-12-07T04:01:03,261.50
ITEM00908,1386.60,S001,VEUEDO8SDXAM,,fmnlvmvg,Electronics,3,Card,07-12-24 22:57,462.20
ITEM00916,1224.75,S015,AWZ84AGFNRI3,,o370di3i,Electronics,3,Cash,2024-12-07 01:43:22,408.25
ITEM00405,251.26,S004,ZIYZJHP4O2OZ,,jvng8iwr,Clothing,2,Card,2024-12-07 06:16:09,125.63
ITEM00760,2042.70,S004,HP0ZVVZ2UUCM,,wc83o3ny,Toys,5,Cash,12/07/2024 12:51PM,408.54
ITEM00082,908.35,S020,X1XH4CWUXIFJ,,zy8b3jso,Home,5,Card,2024-12-07 12:04:11,181.67
ITEM00633,671.97,S014,QVH4GOWOJ587,,sdznzgbl,Sports,3,Mobile,07-12-24 07:19,223.99
ITEM00681,85.02,S004,EOCMBZJC9AYL,,e7r4hnaq,Sports,1,Mobile,2024-12-07 17:28:34,85.02
ITEM00309,45.24,S005,T42ZRTGZYIZC,,il3eq7xx,Electronics,2,Transfer,2024-12-07 04:42:47,22.62
ITEM00911,1376.30,S017,FF15065GGA23,,khi5o54f,Sports,5,Mobile,12/07/2024 10:43AM,275.26
ITEM00949,510.84,S019,J7AU8HFPAH82,,sbjhwnlc,Toys,2,Transfer,2024-12-07T03:45:59,255.42
ITEM00486,1063.55,S007,Z4SBSI4WOBX7,,tt5iqnhv,Clothing,5,Cash,2024-12-07 11:30:20,212.71
ITEM00769,285.45,S011,7L66I6GGJWI9,,5i0wf6rd,Groceries,1,Transfer,2024-12-07 00:41:45,285.45
ITEM00324,1950.20,S013,A2N1T9832YNV,,r50dzpo8,Electronics,4,Card,2024-12-07 18:12:51,487.55
ITEM00323,27.96,S014,Z7LLOMMW4GH8,,ewtfmsjb,Electronics,4,Transfer,2024-12-07T02:45:59,6.99
ITEM00752,335.98,S017,UMX00YDKLY9X,,6mu2okjl,Toys,1,Card,2024-12-07 03:58:08,335.98
ITEM00439,400.75,S001,RUY474MRFNED,,ypqr0vbu,Groceries,5,Transfer,2024-12-07T00:48:58,80.15
ITEM00367,440.64,S003,M3XP40DYGNN5,,g939ug5x,Clothing,2,Transfer,2024-12-07 14:34:24,220.32
ITEM00147,506.35,S011,XX3M19QEMDC5,,chs6rqym,Electronics,5,Mobile,12/07/2024 06:56PM,101.27
ITEM00156,735.45,S017,B4SQC6I0GQIR,,m1wuvwkc,Groceries,3,Mobile,2024-12-07 13:01:33,245.15
ITEM00972,1318.86,S018,DSRYSWE7MDXA,,0im9dbyq,Clothing,3,Transfer,2024-12-07 00:25:41,439.62
ITEM00551,1256.16,S005,A6Y1NAXZWKMR,,hc8i7b15,Electronics,4,Card,2024-12-07T03:05:39,314.04
ITEM00844,1749.16,S011,MG9D80A78P5P,,ebf4tqey,Groceries,4,Transfer,2024-12-07 18:40:33,437.29
ITEM00796,750.98,S012,F92P2FAGT4CA,,32vzofv1,Electronics,2,Mobile,2024-12-07 03:43:42,375.49
ITEM00550,162.12,S013,NBC1H84YCPM9,,510oa83z,Sports,3,Transfer,2024-12-07 13:23:01,54.04
ITEM00689,2193.65,S003,7HAYDVOE3H2K,,nkt7legv,Clothing,5,Transfer,2024-12-07 17:29:59,438.73
ITEM00254,236.50,S009,7CN5UBY4VBZU,,5vpax446,Home,5,Cash,07-12-24 20:25,47.30
ITEM00850,355.32,S013,5RGLYT4W0XGJ,,kfrv0hlx,Clothing,4,Mobile,2024-12-07 21:27:45,88.83
ITEM00178,309.72,S005,F2IDZB4H16W1,,pc5gdrle,Clothing,3,Transfer,2024-12-07 14:27:50,103.24
ITEM00402,378.65,S017,M8HCT4ZJ5ZOB,,r3pxc4qd,Clothing,5,Transfer,2024-12-07 19:08:01,75.73
ITEM00024,1979.48,S009,OJO7BHOKD1QD,,i03gdij6,Home,4,Transfer,2024-12-07 05:13:01,494.87
ITEM00695,1401.68,S020,U2WC65PTNY89,,syf2q994,Groceries,4,Card,2024-12-07 22:51:45,350.42
ITEM00335,970.46,S001,5J8SFJ2ZEXBT,,8r1c4z4a,Electronics,2,Cash,2024-12-07 12:17:18,485.23
ITEM00469,44.52,S002,KXASOG7Y2NE8,,dtui000l,Toys,4,Card,2024-12-07 23:21:45,11.13
ITEM00468,197.01,S010,2UCCVNLDCKY5,,p6edbqn7,Home,1,Mobile,2024-12-07 06:28:47,197.01
ITEM00249,233.75,S018,EOMBW6XO5AVH,,xhudrzfp,Clothing,5,Transfer,2024-12-07 04:26:18,46.75
ITEM00554,246.00,S015,M0R9UDH4P9XM,,5wntjc3w,Electronics,5,Mobile,2024-12-07 22:05:41,49.20
ITEM00750,1234.40,S004,HDLSGBKHXD09,,vjl3bx7k,Clothing,5,Card,2024/12/07 19:53:25,246.88
ITEM00914,95.18,S004,LZX5G6JZ0GCQ,,0bt0o9f7,Electronics,2,Transfer,2024-12-07 00:53:43,47.59
ITEM00688,1171.36,S003,N0BHNL9KHP6V,,ppno2ubs,Electronics,4,Transfer,2024-12-07 12:33:20,292.84
ITEM00787,137.13,S008,3AOKV2D578F2,,pqokeqzl,Electronics,3,Transfer,2024-12-07 14:06:02,45.71
ITEM00846,1767.15,S008,X7QMH224YL5D,,1z3wkwms,Electronics,5,Cash,2024-12-07 06:05:11,353.43
ITEM00864,140.78,S012,551NDT6AVU7N,,odjctdye,Clothing,2,Transfer,07-12-24 21:53,70.39
ITEM00663,983.95,S020,OV3RLRARV0GK,,oiebqucp,Groceries,5,Mobile,12/07/2024 09:36AM,196.79
ITEM00646,56.88,S014,6M7M1P1MD97Z,,akn16mu7,Home,4,Card,2024-12-07 16:08:58,14.22
ITEM00525,$277.88,S005,WO4X1HHATXM5,,np2tg7mx,Sports,-1,Cash,2024-12-07 16:55:09,$277.88
ITEM00096,1157.55,S015,JNO8TNVFSWDZ,,axtzb8vi,Clothing,5,Cash,07-12-24 15:02,231.51
ITEM00055,22.08,S013,Y9IVTQ6ULJFA,,ksog16rs,Toys,1,Mobile,2024-12-07 12:56:46,22.08
ITEM00169,1994.60,S009,BVFPGSN11VRU,,dvef23nr,Clothing,4,Mobile,2024-12-07 00:01:32,498.65
ITEM00552,2267.75,S002,1QS3L38Z9Q0O,,luopfk6m,Toys,5,Card,2024-12-07 09:34:52,453.55
ITEM00370,710.64,S003,RGUQGTUMP1LM,,chc78idu,Groceries,3,Card,2024-12-07 09:35:11,236.88
ITEM00107;436.22;S014;99ILS71NT3YU;;g8sxw0xn;Toys;1;Transfer;2024-12-07 18:11:02;436.22
ITEM00482,206.00,S019,5QN0K3BQMN8I,,3bblc4wa,Home,4,Transfer,2024-12-07 08:22:36,51.50
ITEM00198,97.63,S016,87XVL1IJOLPT,,6jo7izc9,Home,1,Cash,2024-12-07T21:55:32,97.63
ITEM00745,1045.28,S017,B5GB3KEFNCY2,,w6j7oa85,Electronics,4,Mobile,2024/12/07 06:05:07,261.32
ITEM00853,2.16,S020,BCBABTF7YG8E,,50vu2ffo,Groceries,2,Mobile,07-12-24 00:17,1.08
ITEM00234,449.88,S001,KOMWJBRY2X4F,,2a3685mh,Groceries,4,Transfer,2024-12-07 06:03:46,112.47
ITEM00334,461.91,S005,S4H3B2Q3LDP5,,ysz9jxp1,Sports,1,Transfer,2024-12-07 04:15:39,461.91
ITEM00089,422.42,S011,0RLTG4O4C1Y7,,mqay4rgi,Sports,2,Transfer,2024-12-07 23:58:51,211.21
ITEM00594,1468.50,S011,LX8A90UUFXFE,,gaizrrxm,Sports,5,Mobile,2024/12/07 11:09:47,293.70
ITEM00634,575.85,S012,UWMKVCB2ITPV,,amlnt5fx,Sports,5,Mobile,2024-12-07 10:43:34,115.17
ITEM00532,306.25,S015,BSYL69KHSPTU,,sbu1bmyd,Toys,5,Mobile,2024-12-07 12:50:34,61.25
ITEM00816,582.04,S017,WHWNYJSGNINS,,dx4rtq65,Groceries,2,Cash,2024/12/07 10:28:03,291.02
ITEM00054,79.20,S001,BQLEGQCSPD7X,,x4r8qgoe,Clothing,5,Transfer,2024-12-07 07:13:23,15.84
ITEM00517,1233.35,S012,2S9I69ZBFSZZ,,1wq8g4bu,Electronics,5,Transfer,2024-12-07 19:49:11,246.67
ITEM00295,1396.30,S009,2ERETOPN491J,,dg7eog9t,Groceries,5,Card,2024-12-07 19:51:41,279.26
ITEM00054,875.96,S010,KMSNU42SR7JZ,,fbvabwz8,Home,2,Cash,2024/12/07 04:58:57,437.98
ITEM00086,98.79,S014,43NV5X6UM60X,,d7x5gyqb,Home,1,Transfer,2024-12-07 02:28:22,98.79
ITEM00880,430.42,S010,XHU2H7VSPZ9Y,,qxx843pa,Clothing,2,Card,2024-12-07 11:57:06,215.21
ITEM00513,584.12,S006,XEAQRD7NUFII,,d008ajhc,Home,4,Cash,12/07/2024 07:55PM,146.03
ITEM00274,378.36,S011,F2JSV6OZKZMN,,ejflat09,Clothing,2,Transfer,2024-12-07 23:54:55,189.18

ITEM00997,1063.15,S020,3WQ371FDTQ5D,,fs8p935x,Clothing,5,Cash,07-12-24 16:16,212.63
ITEM00366,196.20,S008,3UT36WDPCSUF,,yd15ijpi,Home,5,Cash,12/07/2024 08:15PM,39.24
ITEM00647,2352.80,S014,JXTGR84ZPB1D,,a6stmzxg,Electronics,5,Cash,2024-12-07 15:07:34,470.56
ITEM00173,833.78,S001,S5JDKOUOTP3W,,xdx0jyd1,Groceries,2,Mobile,2024-12-07 04:09:05,416.89
ITEM00490,2138.80,S020,5AUCAO5DRMM6,,fenk6cng,Toys,5,Mobile,2024-12-07 17:49:03,427.76
ITEM00548,959.16,S014,MQ1F6YSV7RLM,,4yal71b9,Groceries,2,Card,2024-12-07 03:53:12,479.58
ITEM00925,398.34,S012,JO9RCWB93GYR,,qtyeg3ak,Home,2,Transfer,2024/12/07 11:18:18,199.17
ITEM00362,543.65,S003,SSUZ1QE7Y68U,,ghfw96ue,Electronics,5,Card,2024-12-07 10:18:56,108.73
ITEM00330,30.08,S016,SROEB9U7H7BU,,4r3zorcg,Clothing,4,Card,2024-12-07 07:57:30,7.52
ITEM00741,400.37,S017,QIERIOVTNVHE,,fvx8ocmd,Toys,1,Card,2024-12-07 10:13:58,400.37
ITEM00660,12.24,S018,YBNLCTOUY4SX,,6y9dt3iw,Groceries,2,Card,2024-12-07 16:30:29,6.12
ITEM00296,906.68,S005,DZIWF9THODZZ,,994v3ck3,Toys,2,Card,2024-12-07 18:19:38,453.34
ITEM00164,95.35,S004,PGT33RXDT59O,,x4ayo9wb,Sports,1,Mobile,2024-12-07 20:43:31,95.35

ITEM00696,48.47,S015,EUAQ89GDTH3M,,2vdzij7q,Sports,1,Cash,2024-12-07 05:21:20,48.47
ITEM00418,51.56,S005,UNYWXM6QKT2S,,rojwvcni,Groceries,2,Mobile,2024-12-07 04:37:58,25.78
ITEM00289,982.50,S015,8CE4WCO1NDCJ,,opps2kpm,Clothing,2,Mobile,2024-12-07 05:48:19,491.25
ITEM00855,241.86,S008,AN1B9DYQ8MWO,,ox931woi,Home,2,Transfer,2024-12-07 01:20:42,120.93
ITEM00039,588.96,S006,8V9WY6I8HIUR,,v7q40xce,Toys,2,Cash,2024-12-07 08:54:33,294.48
ITEM00783,1740.20,S011,07XT2C5X98JD,,j83e7x57,Sports,4,Card,2024-12-07 12:24:09,435.05
ITEM00955,269.94,S009,Q17CPM93UPP1,,4dq6vasw,Groceries,3,Card,2024-12-07 08:04:08,89.98
ITEM00035,30.72,S004,FDT7U5OGLIJC,,uca57fs8,Electronics,1,Card,2024-12-07 00:02:30,30.72
ITEM00712,7.48,S005,70577IFH9XB4,,ejb4ed80,Home,4,Card,2024-12-07 07:25:06,1.87
ITEM00596,201.10,S013,2VS0JYVW8V5G,,6b8g4611,Electronics,1,Transfer,12/07/2024 09:19PM,201.10
ITEM00274,335.40,S003,T3WF0LUG6KIJ,,64tohxo7,Groceries,5,Cash,2024-12-07 06:47:14,67.08
ITEM00572,119.44,S015,9S1T78VO784K,,jh5in6p4,Sports,2,Transfer,2024-12-07 08:39:38,59.72
ITEM00061,470.58,S005,1YCYH09WWL1J,,ors1waqn,Home,1,Card,2024-12-07 10:12:11,470.58
ITEM00573,316.54,S006,TRNXXVKB363A,,vdr8albf,Groceries,1,Mobile,07-12-24 15:48,316.54
ITEM00116,385.57,S006,9SG6BYHADCBU,,4t7rdekq,Electronics,1,Card,2024/12/07 20:21:21,385.57
ITEM00974,426.60,S016,KBC3O05V76NH,,lk9gz4mx,Groceries,2,Cash,2024-12-07 01:47:53,213.30
ITEM00614,570.85,S002,CNTRL2OG497O,,f64adk2d,Home,5,Transfer,2024-12-07 11:21:42,114.17
ITEM00832,217.51,S012,CPAPXJIFD87H,,jghmkm81,Electronics,1,Transfer,2024-12-07 01:08:23,217.51
ITEM00669,375.32,S008,7JGTSNXP5U5A,,zxmrtrtx,Sports,1,Cash,2024-12-07 16:54:18,375.32
ITEM00235,212.47,S007,0GEZ4FIKED9Y,,5j7b0jwi,Clothing,1,Transfer,2024-12-07 20:53:48,212.47
ITEM00429,459.45,S010,A45O345FTP4U,,8v48uyfo,Electronics,5,Mobile,2024/12/07 10:49:06,91.89
ITEM00166,233.12,S019,3W706SM2F1UC,,m05bielv,Home,2,Card,2024-12-07 23:52:57,116.56
ITEM00646,66.64,S020,0CMEKSX9CJ18,,cvqyikqp,Toys,2,Card,2024/12/07 06:45:02,33.32
ITEM00683,324.96,S004,SPO3U77JOYEA,,mxt7e818,Home,2,Card,2024-12-07 00:40:11,162.48
ITEM00986,463.50,S011,NDBW275HOEKD,,wd1d1le9,Electronics,1,Card,2024-12-07 16:51:16,463.50
ITEM00758,23.28,S011,H397AHU0WU1V,,u58xzudg,Electronics,1,Mobile,2024-12-07T15:36:28,23.28
ITEM00027,475.10,S013,LCBNWM6Y6J11,,by1g9sfl,Clothing,2,Cash,2024-12-07 05:58:34,237.55
ITEM00794,949.95,S009,T0YT2IDVHSRT,,52rbffdt,Clothing,5,Cash,2024-12-07 09:59:17,189.99
ITEM00600,905.40,S005,OAFAZHUF5MEV,,demra9gj,Sports,2,Cash,2024-12-07 18:27:18,452.70
ITEM00906,703.38,S020,HAFOI6ZVQF0B,,wk6zxtpd,Home,2,Cash,07-12-24 11:46,351.69
ITEM00240,29.60,S015,2N2YH00VIYLL,,ui84j3yr,Home,2,Card,2024/12/07 13:59:51,14.80
ITEM00151,269.80,S003,2M0G9KDUDPE0,,x8ogieot,Home,4,Mobile,2024-12-07 05:27:03,67.45
ITEM00274,419.66,S009,QFOYANV5KSDH,,6kv94yb4,Clothing,1,Cash,2024-12-07 11:16:40,419.66
