quantity,payment_method,revenue,item_category,unit_price,customer_id,item_id,storeid,timestamp,transaction_id
3,Cash,683.49,Sports,227.83,fmc18wqb,ITEM00197,S005,09/03/2025 10:53PM,DZK5A0IJG5I1
4,Card,617.68,Home,154.42,q58wlk6k,ITEM00981,S012,2025-09-03 13:12:48,FI8984RP21BP
5,Cash,130.70,Home,26.14,y8ed6nwd,ITEM00627,S002,2025-09-03 21:33:54,G59ZWHYL5FQO
2,Cash,114.30,Toys,57.15,lvuobwe7,ITEM00499,S003,2025-09-03T09:32:21,41UONA1ASJJT
4,Card,1491.28,Clothing,372.82,7q7f5xxd,ITEM00763,S013,09/03/2025 07:31PM,UQAUL4RCBLSP
5,Cash,57.80,Sports,11.56,3o4zye48,ITEM00789,S020,2025-09-03 05:37:18,C8DR5DE1DLVK
4,Card,1848.40,Clothing,462.10,t6pkxvin,ITEM00152,S020,2025-09-03 16:06:18,X3EIU0689A92
3,Cash,139.56,Home,46.52,d9gvud1m,ITEM00554,S013,2025-09-03 03:42:17,C6LB2Z58BZYO
3,Cash,22.23,Sports,7.41,oqykbsen,ITEM00339,S010,2025-09-03 01:44:28,FBAS85JKVYFA
3,Mobile,995.76,Toys,331.92,5we9l5s6,ITEM00231,S011,09/03/2025 05:38AM,GD20YYFJT4NM
1,Transfer,111.88,Clothing,111.88,rjy9ohn4,ITEM00814,S002,03-09-25 04:25,PBVEP06L2B0B
4,Mobile,54.88,Electronics,13.72,xjr0tq3r,ITEM00143,S011,03-09-25 14:07,QZ7RRZVBOIIB
3,Cash,334.14,Toys,111.38,714cfuox,ITEM00471,S003,2025-09-03 10:59:00,JVZ36FBD96SK
4,Card,1381.96,Clothing,345.49,1tczgzd6,ITEM00995,S012,2025-09-03 20:27:21,J9AE0W9LFJRM
3,Card,314.10,Groceries,104.70,q084f8vu,ITEM00245,S006,2025-09-03 04:36:20,HLDRCP7KQXP0
1,Card,219.73,Home,219.73,ktxdqxg5,ITEM00332,S008,09/03/2025 06:09PM,WSE3GDLC84TN
1,Card,47.89,Groceries,47.89,90ukn500,ITEM00770,S006,2025-09-03 06:49:01,A2WJU3HH8W9Z
1,Transfer,38.79,Sports,38.79,jj5kjop2,ITEM00068,S007,2025-09-03 06:19:14,IJONTV2OZEZI
3,Transfer,612.15,Electronics,204.05,3q212ts0,ITEM00711,S005,2025-09-03 07:45:49,RAX46OS0KTOF
1,Transfer,274.83,Toys,274.83,ytaq1rke,ITEM00718,S012,2025-09-03 16:08:03,G3F09WII3XFN
1,Mobile,13.72,Electronics,13.72,o3n6lo8i,ITEM00969,S014,2025-09-03 09:01:55,0YJ0VBO7CUHW
1,Transfer,34.24,Toys,34.24,546prtiw,ITEM00737,S019,09/03/2025 07:58AM,4N05IZ5O0J68
1,Cash,354.93,Groceries,354.93,cm9cv3oo,ITEM00128,S003,2025-09-03 20:26:38,6B0DO180ZGSZ
2,Cash,445.02,Clothing,222.51,dsxms6oz,ITEM00476,S018,2025-09-03 00:21:05,OYI069Q1KBK1
5,Card,2451.70,Home,490.34,ryfkwaax,ITEM00212,S017,2025-09-03 22:07:49,TM8NBXAURTS3
3,Cash,1300.71,Groceries,433.57,bel9z4ka,ITEM00547,S011,2025-09-03 05:27:11,JL9YYQDOP3WQ
1,Card,136.19,Groceries,136.19,ihnvlrhf,ITEM00092,S002,2025/09/03 19:10:57,HALKJK15FPWZ
3,Card,401.22,Electronics,133.74,feu91mui,ITEM00153,S018,2025-09-03 14:36:09,DMBGQLH67JFA
2,Cash,241.64,Home,120.82,8v82ir3c,ITEM00099,S012,2025-09-03T17:16:37,FZ5IBTZONBE7
2,Card,703.28,Sports,351.64,r8pmkdwt,ITEM00666,S004,2025/09/03 11:43:40,XZ4OB7AKXL19
2,Card,N/A,Home,87.01,mt8uumrt,ITEM00778,S002,2025-09-03 12:25:56,D5NLAW2B0KHY
4,Cash,383.44,Home,95.86,kgmarfvb,ITEM00484,S006,2025/09/03 06:01:54,ALT39D7YFIKN
4,Cash,253.84,Sports,63.46,ds24zbqk,ITEM00301,S004,09/03/2025 05:24AM,M8PHY9VGQUNV
4,Card,1258.04,Sports,314.51,2s3v8803,ITEM00995,S012,2025-09-03T05:00:15,K5P6OP1EUF4M
1,Cash,275.93,Home,275.93,87lfsidl,ITEM00971,S016,2025/09/03 08:17:48,QGY36M482Z9B
4,Mobile,1047.72,Groceries,261.93,a5utud34,ITEM00978,S001,09/03/2025 12:12AM,9HUK171N7F81
5,Cash,619.40,Sports,123.88,1g9c38hs,ITEM00993,S017,2025-09-03 09:25:29,AWDP5KE8Z5AZ
5,Cash,2301.45,Toys,460.29,i82ec0iz,ITEM00531,S016,2025-09-03 00:02:45,EECE83SNOU7W
1,Mobile,173.98,Home,173.98,t9ybjnnm,ITEM00647,S007,2025-09-03 16:57:02,PNR7T3NSK0VP
3,Cash,1091.97,Electronics,363.99,ejgbis8s,ITEM00016,S013,2025-09-03T07:03:28,G2L027BMAVUX
4,Mobile,610.64,Groceries,152.66,hpb3ytjo,ITEM00291,S020,2025-09-03 17:08:13,L6BQBKICPS6L
3,Card,403.95,Sports,134.65,58860j82,ITEM00828,S014,2025-09-03 00:15:38,KN4X3AHQJ1WR
1,Cash,218.58,Clothing,218.58,4v6k7jkp,ITEM00665,S010,09/03/2025 02:19PM,VQKLV1WKY11M
4,Mobile,391.24,Sports,97.81,8wc8l7wp,ITEM00527,S020,03-09-25 10:25,164BM29LYLC0
4,Cash,1475.00,Clothing,368.75,0l03hgb0,ITEM00800,S020,2025-09-03 03:47:57,YGENKSUP6WYT
2,Cash,651.56,Clothing,325.78,m2k2412s,ITEM00835,S012,2025-09-03 21:01:35,U47T1UM6A9WL
4,Cash,1519.72,Groceries,379.93,9mmlslgf,ITEM00454,S018,2025-09-03 14:02:59,AQH1UC3VDYPP
5,Mobile,507.80,Clothing,101.56,6k18qmm3,ITEM00782,S017,2025-09-03 02:43:09,4AU71IJFVTPA
1,Mobile,301.52,Groceries,301.52,be5en7n8,ITEM00155,S018,2025-09-03 14:46:34,5VOKNOVOOM43
4,Transfer,68.68,Home,17.17,mctvspds,ITEM00118,S011,2025/09/03 10:39:24,M8308K6XIP5F
4,Mobile,246.16,Sports,61.54,dc66hx22,ITEM00012,S018,2025-09-03 05:52:52,RY7FZZCC9MCV
1,Card,115.58,Home,115.58,27vxdbjk,ITEM00073,S010,2025-09-03 10:59:31,AISJ289ARNML
2,Transfer,347.02,Clothing,173.51,i8oeg5es,ITEM00424,S015,2025/09/03 15:31:03,SYX8B8VHPHLW
5,Mobile,1852.60,Electronics,370.52,8pzqgkvi,ITEM00641,S016,2025-09-03 22:46:35,9PWGTCNLAJ3J
3,Mobile,207.57,Groceries,69.19,s1hszzdw,ITEM00111,S001,2025-09-03 21:45:37,V6N1QDKJA88F
2,Transfer,982.50,Electronics,491.25,7dcopazj,ITEM00083,S017,2025-09-03 19:33:15,7FHUA22208GO
1,Transfer,47.99,Clothing,47.99,pgv4kstu,ITEM00560,S012,2025-09-03 10:32:33,RGRDS25M0FIB
3,Mobile,1219.77,Toys,406.59,6q3gyjto,ITEM00113,S014,2025-09-03 03:39:23,345XI8KZTMPL
5,Mobile,1840.10,Clothing,368.02,03celjgp,ITEM00876,S013,09/03/2025 01:11AM,P3QFKQZLBGR1
4,Mobile,44.88,Groceries,11.22,zlsg4c0g,ITEM00898,S007,2025-09-03 03:26:46,GWCI774CHNHW
3,Mobile,719.52,Groceries,239.84,zw6f1i2k,ITEM00217,S019,2025-09-03 14:35:25,C4K61V0QI54T
5,Mobile,64.70,Groceries,12.94,18nsq05y,ITEM00030,S017,2025-09-03 16:08:13,FTT89XC49AIV
3,Mobile,1251.45,Sports,417.15,6a6axxti,ITEM00656,S015,2025/09/03 15:54:14,FY8X9IQQSWVO
1,Card,446.50,Home,446.50,pzfvulbv,ITEM00958,S001,03-09-25 22:10,F4T1PINCWYSS
5,Cash,1640.55,Sports,328.11,npl7syr3,ITEM00303,S020,2025-09-03 01:17:09,SPCVQ847C24Y
1,Cash,298.42,Clothing,298.42,pvhwgszj,ITEM00781,S003,2025-09-03 02:12:02,797ZGM50RINI
4,Transfer,1819.20,Groceries,454.80,nus3hwv7,ITEM00131,S002,2025-09-03T15:00:02,A19YEFMMIC2I
3,Card,1076.79,Groceries,358.93,of9eo9ow,ITEM00421,S003,2025/09/03 14:50:20,02MNC1GCMKDF
2,Transfer,108.30,Clothing,54.15,3sj38epz,ITEM00117,S020,2025-09-03 12:36:50,V96ODPVL7UX8
5,Cash,606.95,Clothing,121.39,nz8mbkvz,ITEM00654,S002,09/03/2025 06:09AM,91ZUMI7R3Y54
2,Mobile,54.76,Clothing,27.38,omyynj6u,ITEM00318,S011,2025-09-03 07:56:29,57O5IULTKT3H
2,Mobile,500.84,Groceries,250.42,988jibp4,ITEM00979,S010,03-09-25 03:27,NXZDKSEJYPJD
2,Cash,84.42,Toys,42.21,ugvzq7vd,ITEM00753,S014,09/03/2025 07:11PM,4Y4IYL51YP0O
4,Mobile,987.16,Toys,246.79,55es4ivk,ITEM00476,S008,2025-09-03 04:27:33,5D24ZZ01ZVLI
1,Transfer,44.84,Groceries,44.84,jgiwifi7,ITEM00821,S004,2025-09-03 10:08:33,MAPON4MZ4WDE
5,Transfer,1928.50,Groceries,385.70,ze3syduk,ITEM00999,S003,2025-09-03 01:51:09,5IDWO1OD1V41
5,Transfer,2077.15,Groceries,415.43,epstj5gz,ITEM00300,S009,2025-09-03 17:13:41,JOXEAKEOY5I8
3;Card;1063.14;Clothing;354.38;2c3x14f5;ITEM00521;S013;2025-09-03 01:34:17;RT5Q58ZMF157

2,Cash,436.30,Home,218.15,3p2s37hc,ITEM00438,S001,2025-09-03T19:37:48,UCGGJPQD0SCM
2,Cash,810.38,Toys,405.19,d5xmdzqm,ITEM00957,S011,2025-09-03 15:23:32,AAHKCUXVPQAB
1,Card,45.95,Home,45.95,2v9tyrrf,ITEM00040,S005,2025/09/03 18:21:59,NIGG5D4ZW4TC
4,Card,1459.76,Clothing,364.94,izo5i7pk,ITEM00198,S001,09/03/2025 09:09PM,P4DQDQ56OM2H
N/A,Card,200.05,Groceries,200.05,f7r982r1,ITEM00066,S017,2025-09-03 23:29:26,4C8AA3WMBBQM
5,Cash,1506.55,Home,301.31,9gvukeun,ITEM00424,S020,03-09-25 01:05,7569Z1ETFCO9
3,Mobile,437.85,Clothing,145.95,to3fgu21,ITEM00846,S011,2025-09-03 08:42:03,3F1RNVXSHGOD
1,Card,381.87,Clothing,381.87,uaa5kaye,ITEM00078,S018,2025/09/03 13:49:29,OD04BSUSHXZW
3,Transfer,928.77,Home,309.59,re0xgmti,ITEM00066,S013,2025-09-03 17:42:27,W06VJI4BK1DM
2,Cash,286.90,Toys,143.45,dur5lo11,ITEM00713,S012,2025-09-03 22:15:08,O076BI24DB1S
3,Card,346.08,Toys,115.36,sh8i21db,ITEM00833,S019,2025/09/03 21:06:05,JZRH9HC4HD34
5,Transfer,1637.40,Sports,327.48,xzjcp542,ITEM00144,S020,09/03/2025 04:32PM,W31GS6YA8U33
3,Mobile,601.23,Electronics,200.41,kkkk3ifp,ITEM00970,S009,09/03/2025 10:03PM,0BJIHNAZT7HL
1,Card,186.83,Groceries,186.83,tidahwlm,ITEM00401,S007,2025-09-03 02:33:13,HIQLTQ4089HU
3,Card,461.88,Groceries,153.96,c9oslesr,ITEM00426,S007,2025-09-03 09:48:39,9U9WJVI91CDD
2,Transfer,526.10,Home,263.05,hypvh042,ITEM00104,S007,2025-09-03 10:06:48,U780OH7ZRQLC
5,Mobile,633.25,Clothing,126.65,fen7olkf,ITEM00918,S014,09/03/2025 08:07PM,5USROWJEV4J0
4,Cash,1745.12,Home,436.28,6l2pkk7s,ITEM00641,S008,2025-09-03 09:40:48,6MV7V5642RFU
3,Transfer,1002.33,Toys,334.11,7i6qewoq,ITEM00673,S002,2025-09-03 10:05:56,I0L0Q1E8BGJK
2,Cash,595.64,Clothing,297.82,rmrm72a2,ITEM00936,S014,03-09-25 22:12,FDXXX05ZF2ID
4,Mobile,638.36,Groceries,159.59,jnd59353,ITEM00525,S008,2025-09-03 17:27:27,6O9IZVV9HMW4

5,Card,1308.80,Clothing,261.76,ihwtxh2c,ITEM00372,S008,09/03/2025 03:44PM,5SYOHDA1MSBF
5,Transfer,774.05,Sports,154.81,gjsttfbw,ITEM00380,S019,03-09-25 18:26,TAA2OE8YII66
1,Mobile,159.90,Clothing,159.90,wolnt6kb,ITEM00617,S013,2025-09-03 00:31:23,TKBT7L7LSURJ
3,Transfer,922.98,Clothing,307.66,4yfqzmwa,ITEM00580,S015,03-09-25 02:15,4CNE1D3B7F6M
1,Mobile,393.65,Groceries,393.65,edy7ff1k,ITEM00478,S015,2024-13-01 00:00,1OKBXSPVJN85
2,Mobile,569.24,Electronics,284.62,tbngrx4w,ITEM00833,S020,2025-09-03 20:49:54,NSKTHBAHK7S4
1,Card,341.02,Electronics,341.02,rq33zt1x,ITEM00285,S020,2025-09-03T09:26:03,DWIAQ4PHENO0
2,Card,862.18,Toys,431.09,xcfy6tv6,ITEM00962,S001,2025/09/03 15:59:37,5ZXDDP1I2G6M
4,Card,53.60,Electronics,13.40,bdoa46ql,ITEM00687,S013,2025-09-03 23:08:03,UP9R2OZUMQWY
2,,N/A,Clothing,142.19,yiokhoiz,ITEM00409,S006,2025-09-03 20:33:05,899ZFR6N02X6
5,Cash,1227.65,Sports,245.53,22la3x5i,ITEM00196,S001,2025-09-03 10:00:52,OG8J7DYYPSH6
3,Card,887.70,Electronics,295.90,uukjcrf0,ITEM00919,S012,2025-09-03 11:10:45,WLJF7B62TKN6
4,Transfer,334.52,Sports,83.63,1k5056xo,ITEM00402,S001,2025-09-03T17:05:15,H7F7Q4KPNTPX
3,Cash,374.97,Electronics,124.99,v8hu5zpa,ITEM00905,S014,2025-09-03T15:25:45,LWWZ0IOTZ4QQ
1,Cash,477.89,Electronics,477.89,2rgp9x4g,ITEM00369,S012,03-09-25 20:39,QXITHRSQCIW3
3,Transfer,109.02,Home,36.34,if24a5r7,ITEM00607,S013,09/03/2025 03:01AM,9PT3I7YG0NDH
2,Transfer,310.98,Home,155.49,q5lt5q4g,ITEM00513,S003,2025-09-03 21:30:09,FMB4P2HX6U68
4,Transfer,1735.92,Electronics,433.98,lo0y5y5a,ITEM00256,S008,2025/09/03 06:45:55,W4ZRMIMBU0YV
4,Card,1048.56,Sports,262.14,r079mmwc,ITEM00244,S004,2025-09-03T02:22:02,54GEF3R48ODL
1,Card,474.95,Sports,474.95,9t9ximuu,ITEM00066,S018,09/03/2025 09:33AM,579WNL1XEQ6D
3,Card,1338.63,Clothing,446.21,0rm8jox2,ITEM00733,S008,09/03/2025 09:29PM,7FD45XNDD4H3
4,Transfer,292.72,Home,73.18,33pc03rv,ITEM00290,S020,2025-09-03 22:00:22,QRNV5ZRDIHRI
4,Transfer,363.96,Toys,90.99,c08ww8vm,ITEM00618,S017,03-09-25 02:21,XMR5IBSWXX8O
4,Cash,742.92,Toys,185.73,rudlsor6,ITEM00631,S005,2025-09-03 01:12:47,WVMDMFUQV49B
2;Transfer;918.98;Sports;459.49;wwqd4n26;ITEM00015;S004;2025-09-03 22:41:50;C2HV2KIEFA3J
3,Cash,1305.66,Groceries,435.22,9fmqmgc8,ITEM00590,S011,03-09-25 08:40,HB1RXZYYU8VK
4,Mobile,1366.68,Toys,341.67,2phukj60,ITEM00485,S005,03-09-25 13:22,SO6Z5KPY71RC
2,Mobile,113.44,Toys,56.72,sq96sen3,ITEM00470,S014,2025-09-03 05:42:43,NY493KJXRT93
2,Mobile,592.70,Home,296.35,p2srwlto,ITEM00123,S014,2025-09-03 10:33:49,BRBH7R4UJ84W
5,Cash,1727.60,Groceries,345.52,08l8ceje,ITEM00032,S008,2025-09-03 23:23:26,0PABHGM5M0MG

4,Cash,1053.68,Sports,263.42,85yvy0mr,ITEM00666,S010,09/03/2025 10:53AM,XQKGMLFFOXXY
2,Transfer,90.84,Home,45.42,h310fvvu,ITEM00560,S002,2025-09-03T20:05:50,2UPMLJRHDBQS
2,Cash,673.58,Sports,336.79,jgmk6srn,ITEM00536,S011,2025/09/03 14:31:23,6JGJU5A22NT7
4,Card,726.60,Home,181.65,fdfkwhx7,ITEM00404,S001,2025/09/03 14:09:12,QYEV7LFIBFW0
1,Mobile,445.20,Groceries,445.20,fwgqsqg2,ITEM00658,S014,2025-09-03 07:37:33,FDOD9FSMW813
1,Transfer,193.40,Electronics,193.40,rrt32akg,ITEM00493,S017,03-09-25 21:40,CF7BG91VD1RL
5,Transfer,980.80,Electronics,196.16,1c63zf2j,ITEM00456,S017,2025-09-03 21:17:07,2IBZAN9S1V1Z
5,Mobile,1224.00,Clothing,244.80,svjbf6pc,ITEM00080,S003,2025-09-03 22:30:48,0B6ENYU7X2E6
2,Cash,642.98,Toys,321.49,nzh5u0xy,ITEM00151,S015,03-09-25 17:53,S9TPKCB6BPF7
2,Mobile,253.50,Clothing,126.75,i3q2j48g,ITEM00688,S020,03-09-25 18:42,LPTMZ6KIX9NY
1,Mobile,23.98,Clothing,23.98,lyf62g5c,ITEM00305,S017,09/03/2025 05:32PM,JG0BJFLCLSHD
5,Card,1563.10,Electronics,312.62,zq56tujr,ITEM00672,S013,2025-09-03 08:59:31,PKDS37TO2895
2,Transfer,346.08,Groceries,173.04,ktzp33e8,ITEM00153,S007,2025/09/03 17:20:06,70TMQCHPLJTD
4,Transfer,1740.28,Home,435.07,yhdgfrz9,ITEM00319,S014,2025-09-03 18:35:56,PKSQZSMM8ZTV
2,Transfer,962.90,Toys,481.45,pp9jht82,ITEM00409,S009,2025/09/03 22:46:11,VF5T2MA5QRG2
4,Mobile,139.88,Home,34.97,mxhk5k3h,ITEM00336,S011,2025-09-03 07:53:02,CXLOY0GM70BO
3,Mobile,922.23,Clothing,307.41,h493g2pw,ITEM00007,S016,09/03/2025 09:23AM,L278IMJKWYTG
5,Mobile,749.55,Electronics,149.91,o801v9dn,ITEM00725,S009,2025-09-03 01:46:34,T8BXFQ12629C
1,Cash,97.81,Groceries,97.81,jwurntrh,ITEM00617,S017,03-09-25 01:31,FXL0Z7U0JZR0
4,Transfer,1142.60,Toys,285.65,67l29lnv,ITEM00984,S018,2025-09-03 07:03:23,JOE6IJ7MEB5J
1,Card,494.59,Clothing,494.59,n4ujfshe,ITEM00347,S020,2025/09/03 02:15:07,A6AUKMCF1UY1
3,Card,1408.95,Toys,469.65,pp2rqham,ITEM00649,S005,2025-09-03 19:31:35,RE85XWC6A3RR
2,Mobile,904.38,Home,452.19,616cnhz2,ITEM00155,S003,2025-09-03 02:16:15,VCBXZKOIO54Z
4,Transfer,1374.72,Electronics,343.68,bkx1zfih,ITEM00010,S018,2025-09-03T17:06:38,K5PNXXC45O7G
2,Transfer,832.12,Groceries,416.06,ifz0mr4j,ITEM00698,S009,2025/09/03 10:05:14,MIJU1A0793IM
1,Mobile,429.20,Clothing,429.20,e8d4efvv,ITEM00129,S014,2025-09-03 02:32:56,23D5WQXV68YK
1,Cash,28.53,Sports,28.53,3p9nrdrd,ITEM00037,S009,03-09-25 02:49,MT1LXZNKNNIR
2,Transfer,354.88,Clothing,177.44,61crptsj,ITEM00052,S019,2025-09-03 17:44:36,9T8Z8ZN9NP8P
3,Transfer,842.55,Clothing,280.85,0hzsyfdy,ITEM00816,S005,09/03/2025 08:20AM,3FZS22TPLWDF
3,Card,1003.77,Sports,334.59,n1x5ecnp,ITEM00984,S011,2025-09-03 03:53:47,BRHJ0OOVOV1B
5,Cash,1470.30,Clothing,294.06,dx1bvjg9,ITEM00910,S005,2025/09/03 14:07:22,BZMEG12DPYZ6
4,Transfer,1927.92,Clothing,481.98,tmf43dit,ITEM00393,S019,2025-09-03 10:13:35,V1YL5ONS6LNG
2,Cash,259.30,Clothing,129.65,o9v7qmm7,ITEM00007,S008,03-09-25 07:54,FUZP6ZF9JAUX
1,Transfer,254.40,Sports,254.40,fjckyslv,ITEM00309,S015,2025-09-03 15:40:38,5MZI3C4JYMUJ
5,Transfer,1224.05,Toys,244.81,17m97n5b,ITEM00590,S009,2025-09-03 23:25:21,RM9YQIN3B76B
3,Transfer,1270.83,Sports,423.61,9pjot7or,ITEM00278,S016,2025-09-03 06:04:23,FJ44CGM8GKQC
1,Mobile,301.34,Clothing,301.34,rp1c7dbv,ITEM00394,S003,2025-09-03 10:45:38,7YWLI1JSEX7Z
3,Card,42.90,Clothing,14.30,lr45wn5p,ITEM00028,S003,2025-09-03 07:24:30,723ADK2KJIRB
5,Mobile,1276.30,Home,255.26,i28rpphk,ITEM00760,S019,2025-09-03 01:58:52,JK9P1KTDPMQZ
3,Transfer,217.38,Toys,72.46,n4c1j90b,ITEM00514,S018,2025/09/03 12:48:13,BY30YLPH13JY
3,Mobile,90.03,Electronics,30.01,gxmor3cr,ITEM00519,S007,03-09-25 11:56,N5CVUBKCAUQW
1,Mobile,277.54,Clothing,277.54,q15u6c52,ITEM00049,S007,2025-09-03T07:05:46,TSXNA7T762YX
5,Mobile,1646.85,Electronics,329.37,ssy56qai,ITEM00350,S006,2025-09-03 23:46:44,6AS8K7DYYIE3
2,Mobile,887.94,Electronics,443.97,wgmi5zg4,ITEM00020,S014,2025-09-03 09:16:58,60WD4ST6FTXD
2,Transfer,904.22,Clothing,452.11,rgavvfqq,ITEM00684,S009,2025-09-03 03:32:53,YL34844UZLKD
2,Card,832.02,Home,416.01,usp6jyx1,ITEM00752,S018,2025-09-03 08:43:30,1VQ5Q979GG3I
2,Card,847.94,Clothing,423.97,sq7a49di,ITEM00653,S015,2025-09-03 10:48:58,096MO2MJ0SSB
1,Transfer,159.03,Groceries,159.03,uek4kbnk,ITEM00474,S003,2025/09/03 12:10:04,7FHF3VBARV7U
4,Mobile,943.12,Groceries,235.78,fqtyjppi,ITEM00526,S008,2025-09-03T12:14:15,QAD8AI0IYJDM
3,Card,812.25,Clothing,270.75,zyg2e0s1,ITEM00687,S012,09/03/2025 09:33AM,6GTY77P7I1Q9
3,Mobile,1441.26,Electronics,480.42,i9w3t9c7,ITEM00769,S014,09/03/2025 11:35PM,NB9QN2Z74M2Z
5,Cash,675.75,Electronics,135.15,pne2xk56,ITEM00794,S001,2025-09-03 23:42:41,G1XYV4UO70LP
5,Cash,2402.90,Clothing,480.58,btk7fhft,ITEM00243,S011,2025-09-03T08:54:30,BF5TB6Z5ZKBY
3,Transfer,1135.59,Groceries,378.53,gka1t4wb,ITEM00253,S009,2025-09-03 18:22:15,E2ASWR06ZE1W
4,Transfer,793.00,Toys,198.25,gcodqc2n,ITEM00080,S009,2025/09/03 06:25:12,K4RTSH5LUK0J
1,Cash,13.52,Sports,13.52,3a0rlqop,ITEM00185,S013,09/03/2025 06:56AM,P85XFX65UAU5
3,Transfer,155.34,Sports,51.78,hamvydzl,ITEM00963,S016,2025-09-03 02:02:46,YCPW9O8WU3UF
5,Mobile,446.30,Home,89.26,57k2g37t,ITEM00963,S003,2025/09/03 15:30:23,V5NAORD02HG4
4,Cash,1813.44,Sports,453.36,ljph3gxn,ITEM00602,S014,2025/09/03 03:45:22,UM8E297NB0T4
,Cash,1200.60,Home,240.12,7hw3u8f9,ITEM00488,S010,2025/09/03 10:29:48,DQYSCPF1ZP9D
1,Transfer,304.75,Toys,304.75,mqtjau6s,ITEM00483,S006,2025-09-03 13:06:12,D04RDRXZ6L74
2,Cash,931.42,Home,465.71,hmvn1v8w,ITEM00037,S020,2025/09/03 09:55:24,X8OSUTUG4K85
1,Card,399.69,Groceries,399.69,gmwrvpr7,ITEM00800,S017,2025-09-03 07:52:32,NGO4XMGA0Z8K
3,Cash,1070.91,Sports,356.97,x7i0a4ui,ITEM00415,S012,2025-09-03 04:45:52,ZRDCLF71BM3M
5,Card,1563.40,Clothing,312.68,c9n330mc,ITEM00986,S005,2025-09-03 03:01:14,F4HGNAILNEA2
2,Mobile,497.36,Groceries,248.68,r0hzvvyx,ITEM00328,S010,03-09-25 15:47,C567O9Y3NRMF
2,Cash,,Electronics,363.11,4fsuulyq,ITEM00373,S011,2025-09-03T05:11:14,HWOOFQ3A8GAI
2,Transfer,836.30,Toys,418.15,m5lqmsaa,ITEM00392,S009,09/03/2025 03:07PM,UOBCP751MBNT
3,Mobile,381.27,Groceries,127.09,51d2t9xq,ITEM00702,S004,2025-09-03 18:43:07,509TWEM8OPG8
2,Mobile,270.90,Clothing,135.45,coi4tdah,ITEM00388,S009,2025-09-03 15:13:55,H93CKZQRVRB8
3;Transfer;48.69;Home;16.23;7ay3u7uo;ITEM00041;S002;2025-09-03 17:50:35;XT6AQA58KLLH
4,Card,5.64,Groceries,1.41,jb6bf1pg,ITEM00480,S010,2025-09-03 01:53:07,E3GP62JK2YS6
5,Card,1787.20,Home,357.44,84xvxwvx,ITEM00679,S007,09/03/2025 11:14PM,7YCJZCCU28N0
5,Mobile,1985.65,Clothing,397.13,ibrhl346,ITEM00247,S018,2025-09-03 01:07:46,6BIGAPBSU2AB
5;Card;870.05;Toys;174.01;7wcgc0mz;ITEM00307;S004;03-09-25 10:27;QD2RRK7ATNXT
1,Card,187.44,Clothing,187.44,ueffgeon,ITEM00584,S018,2025-09-03 03:39:32,FEIG3NX54YLL
1,Card,153.95,Electronics,153.95,aonha4tr,ITEM00994,S011,2025-09-03 03:32:09,VRS3YRK6BXCF
5,Transfer,649.75,Electronics,129.95,okaalg6j,ITEM00731,S001,2025-09-03 11:52:30,EYZ1IBYXW42Z
5,Card,760.45,Groceries,152.09,8f14zrn2,ITEM00462,S015,2025-09-03 20:58:01,T97RTPAQKT37
4,Cash,986.76,Home,246.69,pkdafc8s,ITEM00471,S012,2025-09-03 09:35:55,MOCQAAGCNCR8
3,Mobile,689.97,Toys,229.99,kgu9o12l,ITEM00498,S019,2025-09-03 18:14:44,3R9WWJBIP8HZ
4,Card,456.52,Clothing,114.13,t1ii52as,ITEM00998,S015,2025/09/03 10:07:40,4PWA8AA3I4MF
1,Cash,444.85,Toys,444.85,whxq6aip,ITEM00995,S015,03-09-25 11:10,BYX903758MEJ
1,Cash,213.14,Groceries,213.14,h1lnr05a,ITEM00637,S003,2025-09-03 08:14:25,AS7IUG290EO3
4,Mobile,59.40,Toys,14.85,fmyfdhk5,ITEM00266,S015,03-09-25 09:18,DBC8HZI0FPWX
2,Mobile,291.34,Sports,145.67,mg86on40,ITEM00969,S001,09/03/2025 08:59PM,6NFTIMDAS2TG
4,Mobile,1995.92,Sports,498.98,zemyim5u,ITEM00368,S005,2025-09-03 01:14:58,HALWMXVSFKXL
2,Mobile,180.96,Home,90.48,zt0afxsy,ITEM00651,S010,2025-09-03 04:37:39,OZQ10A1EDWQS
1,Mobile,179.77,Groceries,179.77,rwbo0dvg,ITEM00286,S006,09/03/2025 05:54PM,ADFEQT8PMETL
1,Card,365.42,Clothing,365.42,hy3hvhla,ITEM00524,S013,2025/09/03 12:57:40,UVG7KEMBP1Q4
1,Mobile,402.07,Groceries,402.07,kwi75hwg,ITEM00958,S004,2025-09-03 20:00:23,U8Y4LJKEMHDA
1,Mobile,111.19,Sports,111.19,n4urkjdh,ITEM00282,S001,2025-09-03 21:35:06,J9O28WN8CHTQ
4,Transfer,1774.80,Sports,443.70,s37uoban,ITEM00182,S004,09/03/2025 02:10AM,YSAKN6X6MBE7
5,Transfer,400.65,Home,80.13,4gcr5x9h,ITEM00729,S020,03-09-25 07:14,45I9HJB2DOJL
1,Mobile,360.84,Groceries,360.84,aec6uza6,ITEM00898,S013,2025-09-03 04:01:02,56OLXQ1X9LAU
4,Cash,1639.32,Electronics,409.83,d5kyphw9,ITEM00606,S005,2025-09-03 13:34:26,2M1SIN5L7QW9
